PurchaseOrderLineID,PurchaseOrderID,VariantID,ProductID,QuantityOrdered,QuantityReceived,POUnitCost,POLineCost
PO005602-7,PO005602,V00271,P0012,2,2,49.13,98.26
PO005602-8,PO005602,V00277,P0012,1,1,49.13,49.13
PO005602-9,PO005602,V00424,P0019,1,1,113.30,113.30
PO005602-10,PO005602,V00434,P0019,1,1,113.30,113.30
PO005602-11,PO005602,V00437,P0019,1,1,113.30,113.30
PO005602-12,PO005602,V00676,P0033,2,2,19.62,39.24
PO005602-13,PO005602,V00677,P0033,2,2,19.62,39.24
PO005602-14,PO005602,V00679,P0033,1,1,19.62,19.62
PO005602-15,PO005602,V00683,P0033,1,1,19.62,19.62
PO005602-16,PO005602,V00686,P0033,1,1,19.62,19.62
PO005602-17,PO005602,V00687,P0033,2,2,19.62,39.24
PO005602-18,PO005602,V00689,P0033,1,1,19.62,19.62
PO005602-19,PO005602,V00690,P0033,1,1,19.62,19.62
PO005602-20,PO005602,V00720,P0040,2,2,175.80,351.60
PO005603-1,PO005603,V00017,P0001,1,0,134.10,134.10
PO005603-2,PO005603,V00019,P0001,1,0,134.10,134.10
PO005603-3,PO005603,V00170,P0008,1,0,68.74,68.74
PO005603-4,PO005603,V00172,P0008,1,0,68.74,68.74
PO005603-5,PO005603,V00179,P0008,3,0,68.74,206.22
PO005603-6,PO005603,V00189,P0008,1,0,68.74,68.74
PO005603-7,PO005603,V00347,P0015,2,0,100.86,201.72
PO005603-8,PO005603,V00351,P0015,1,0,100.86,100.86
PO005603-9,PO005603,V00483,P0022,1,0,190.43,190.43
PO005603-10,PO005603,V00486,P0022,1,0,190.43,190.43
PO005603-11,PO005603,V00488,P0022,1,0,190.43,190.43
PO005603-12,PO005603,V00603,P0029,2,0,71.10,142.20
PO005603-13,PO005603,V00616,P0029,1,0,71.10,71.10
PO005603-14,PO005603,V00618,P0029,2,0,71.10,142.20
PO005603-15,PO005603,V00712,P0036,2,0,73.91,147.82
PO005604-1,PO005604,V00033,P0002,1,1,78.05,78.05
PO005604-2,PO005604,V00038,P0002,1,1,78.05,78.05
PO005604-3,PO005604,V00194,P0009,1,1,50.35,50.35
PO005604-4,PO005604,V00196,P0009,1,1,50.35,50.35
PO005604-5,PO005604,V00197,P0009,2,2,50.35,100.70
PO005604-6,PO005604,V00203,P0009,1,1,50.35,50.35
PO005604-7,PO005604,V00205,P0009,1,0,50.35,50.35
PO005604-8,PO005604,V00211,P0009,1,1,50.35,50.35
PO005604-9,PO005604,V00212,P0009,1,1,50.35,50.35
PO005604-10,PO005604,V00366,P0016,1,1,84.90,84.90
PO005604-11,PO005604,V00375,P0016,1,1,84.90,84.90
PO005604-12,PO005604,V00501,P0023,3,2,63.21,189.63
PO005604-13,PO005604,V00502,P0023,2,2,63.21,126.42
PO005604-14,PO005604,V00507,P0023,2,2,63.21,126.42
PO005604-15,PO005604,V00508,P0023,2,2,63.21,126.42
PO005604-16,PO005604,V00510,P0023,1,1,63.21,63.21
PO005604-17,PO005604,V00623,P0030,1,1,54.14,54.14
PO005604-18,PO005604,V00625,P0030,1,1,54.14,54.14
PO005604-19,PO005604,V00728,P0044,7,7,59.10,413.70
PO005605-1,PO005605,V00002,P0001,1,0,134.10,134.10
PO005605-2,PO005605,V00003,P0001,1,0,134.10,134.10
PO005605-3,PO005605,V00005,P0001,2,0,134.10,268.20
PO005605-4,PO005605,V00018,P0001,1,0,134.10,134.10
PO005605-5,PO005605,V00171,P0008,1,0,68.74,68.74
PO005605-6,PO005605,V00178,P0008,2,0,68.74,137.48
PO005605-7,PO005605,V00190,P0008,2,0,68.74,137.48
PO005605-8,PO005605,V00352,P0015,1,0,100.86,100.86
PO005605-9,PO005605,V00353,P0015,1,0,100.86,100.86
PO005605-10,PO005605,V00478,P0022,2,0,190.43,380.86
PO005605-11,PO005605,V00485,P0022,1,0,190.43,190.43
PO005605-12,PO005605,V00491,P0022,1,0,190.43,190.43
PO005605-13,PO005605,V00604,P0029,2,0,71.10,142.20
PO005605-14,PO005605,V00605,P0029,1,0,71.10,71.10
PO005605-15,PO005605,V00608,P0029,2,0,71.10,142.20
PO005605-16,PO005605,V00611,P0029,1,0,71.10,71.10
PO005605-17,PO005605,V00711,P0036,4,0,73.91,295.64
PO005605-18,PO005605,V00712,P0036,2,0,73.91,147.82
PO005605-19,PO005605,V00739,P0050,3,0,110.91,332.73
PO005605-20,PO005605,V00740,P0050,4,0,110.91,443.64
PO005606-1,PO005606,V00052,P0003,1,1,82.88,82.88
PO005606-2,PO005606,V00053,P0003,1,1,82.88,82.88
PO005606-3,PO005606,V00055,P0003,1,1,82.88,82.88
PO005606-4,PO005606,V00057,P0003,1,1,82.88,82.88
PO005606-5,PO005606,V00070,P0003,1,1,82.88,82.88
PO005606-6,PO005606,V00217,P0010,1,1,50.77,50.77
PO005606-7,PO005606,V00219,P0010,1,1,50.77,50.77
PO005606-8,PO005606,V00221,P0010,1,1,50.77,50.77
PO005606-9,PO005606,V00230,P0010,2,2,50.77,101.54
PO005606-10,PO005606,V00232,P0010,2,2,50.77,101.54
PO005606-11,PO005606,V00236,P0010,2,2,50.77,101.54
PO005606-12,PO005606,V00238,P0010,1,1,50.77,50.77
PO005606-13,PO005606,V00387,P0017,1,1,75.63,75.63
PO005606-14,PO005606,V00399,P0017,1,1,75.63,75.63
PO005606-15,PO005606,V00401,P0017,1,1,75.63,75.63
PO005606-16,PO005606,V00515,P0024,1,1,56.39,56.39
PO005606-17,PO005606,V00517,P0024,1,1,56.39,56.39
PO005606-18,PO005606,V00519,P0024,1,1,56.39,56.39
PO005606-19,PO005606,V00521,P0024,2,2,56.39,112.78
PO005606-20,PO005606,V00527,P0024,1,1,56.39,56.39
PO005606-21,PO005606,V00641,P0031,2,2,36.58,73.16
PO005606-22,PO005606,V00645,P0031,1,1,36.58,36.58
PO005606-23,PO005606,V00652,P0031,1,1,36.58,36.58
PO005606-24,PO005606,V00716,P0038,1,1,247.30,247.30
PO005606-25,PO005606,V00730,P0045,3,3,37.23,111.69
PO005606-26,PO005606,V00744,P0052,4,4,50.46,201.84
PO005607-1,PO005607,V00121,P0006,1,1,72.02,72.02
PO005607-2,PO005607,V00131,P0006,1,1,72.02,72.02
PO005607-3,PO005607,V00295,P0013,2,2,77.03,154.06
PO005607-4,PO005607,V00310,P0013,2,2,77.03,154.06
PO005607-5,PO005607,V00443,P0020,1,1,217.91,217.91
PO005607-6,PO005607,V00453,P0020,1,1,217.91,217.91
PO005607-7,PO005607,V00565,P0027,1,1,42.30,42.30
PO005607-8,PO005607,V00567,P0027,2,2,42.30,84.60
PO005607-9,PO005607,V00572,P0027,1,1,42.30,42.30
PO005607-10,PO005607,V00707,P0034,1,1,30.69,30.69
PO005608-1,PO005608,V00076,P0004,2,2,120.59,241.18
PO005608-2,PO005608,V00079,P0004,1,1,120.59,120.59
PO005608-3,PO005608,V00087,P0004,1,1,120.59,120.59
PO005608-4,PO005608,V00090,P0004,1,1,120.59,120.59
PO005608-5,PO005608,V00247,P0011,1,1,68.58,68.58
PO005608-6,PO005608,V00250,P0011,1,1,68.58,68.58
PO005608-7,PO005608,V00252,P0011,1,1,68.58,68.58
PO005608-8,PO005608,V00257,P0011,1,1,68.58,68.58
PO005608-9,PO005608,V00259,P0011,1,1,68.58,68.58
PO005608-10,PO005608,V00405,P0018,1,1,80.86,80.86
PO005608-11,PO005608,V00407,P0018,1,0,80.86,80.86
PO005608-12,PO005608,V00414,P0018,1,1,80.86,80.86
PO005608-13,PO005608,V00529,P0025,1,1,40.18,40.18
PO005608-14,PO005608,V00531,P0025,1,1,40.18,40.18
PO005608-15,PO005608,V00533,P0025,1,1,40.18,40.18
PO005608-16,PO005608,V00538,P0025,1,1,40.18,40.18
PO005608-17,PO005608,V00539,P0025,2,2,40.18,80.36
PO005608-18,PO005608,V00540,P0025,2,1,40.18,80.36
PO005608-19,PO005608,V00542,P0025,1,1,40.18,40.18
PO005608-20,PO005608,V00657,P0032,2,2,20.75,41.50
PO005608-21,PO005608,V00717,P0039,3,3,93.62,280.86
PO005608-22,PO005608,V00732,P0046,1,1,51.90,51.90
PO005609-1,PO005609,V00054,P0003,1,1,82.88,82.88
PO005609-2,PO005609,V00057,P0003,2,2,82.88,165.76
PO005609-3,PO005609,V00064,P0003,1,1,82.88,82.88
PO005609-4,PO005609,V00220,P0010,2,2,50.77,101.54
PO005609-5,PO005609,V00234,P0010,5,5,50.77,253.85
PO005609-6,PO005609,V00392,P0017,1,1,75.63,75.63
PO005609-7,PO005609,V00394,P0017,1,1,75.63,75.63
PO005609-8,PO005609,V00513,P0024,1,1,56.39,56.39
PO005609-9,PO005609,V00515,P0024,1,1,56.39,56.39
PO005609-10,PO005609,V00520,P0024,2,2,56.39,112.78
PO005609-11,PO005609,V00521,P0024,2,2,56.39,112.78
PO005609-12,PO005609,V00528,P0024,1,1,56.39,56.39
PO005609-13,PO005609,V00730,P0045,2,2,37.23,74.46
PO005609-14,PO005609,V00743,P0052,1,1,50.46,50.46
PO005609-15,PO005609,V00744,P0052,2,2,50.46,100.92
PO005610-1,PO005610,V00122,P0006,2,2,72.02,144.04
PO005610-2,PO005610,V00129,P0006,1,1,72.02,72.02
PO005610-3,PO005610,V00135,P0006,1,1,72.02,72.02
PO005610-4,PO005610,V00137,P0006,1,1,72.02,72.02
PO005610-5,PO005610,V00139,P0006,1,1,72.02,72.02
PO005610-6,PO005610,V00142,P0006,2,2,72.02,144.04
PO005610-7,PO005610,V00295,P0013,2,2,77.03,154.06
PO005610-8,PO005610,V00299,P0013,2,2,77.03,154.06
PO005610-9,PO005610,V00300,P0013,1,1,77.03,77.03
PO005610-10,PO005610,V00577,P0027,1,1,42.30,42.30
PO005610-11,PO005610,V00578,P0027,1,1,42.30,42.30
PO005610-12,PO005610,V00581,P0027,2,2,42.30,84.60
PO005610-13,PO005610,V00705,P0034,2,2,30.69,61.38
PO005611-1,PO005611,V00102,P0005,2,2,57.40,114.80
PO005611-2,PO005611,V00113,P0005,1,1,57.40,57.40
PO005611-3,PO005611,V00267,P0012,2,2,49.13,98.26
PO005611-4,PO005611,V00278,P0012,1,1,49.13,49.13
PO005611-5,PO005611,V00281,P0012,1,1,49.13,49.13
PO005611-6,PO005611,V00282,P0012,2,2,49.13,98.26
PO005611-7,PO005611,V00285,P0012,1,1,49.13,49.13
PO005611-8,PO005611,V00286,P0012,1,1,49.13,49.13
PO005611-9,PO005611,V00287,P0012,1,1,49.13,49.13
PO005611-10,PO005611,V00424,P0019,1,1,113.30,113.30
PO005611-11,PO005611,V00549,P0026,1,1,23.28,23.28
PO005611-12,PO005611,V00555,P0026,1,1,23.28,23.28
PO005611-13,PO005611,V00720,P0040,2,2,175.80,351.60
PO005611-14,PO005611,V00734,P0047,5,5,39.76,198.80
PO005612-1,PO005612,V00161,P0007,1,1,50.66,50.66
PO005612-2,PO005612,V00163,P0007,2,2,50.66,101.32
PO005612-3,PO005612,V00168,P0007,1,1,50.66,50.66
PO005612-4,PO005612,V00314,P0014,1,1,76.85,76.85
PO005612-5,PO005612,V00336,P0014,1,1,76.85,76.85
PO005612-6,PO005612,V00460,P0021,2,2,129.34,258.68
PO005612-7,PO005612,V00599,P0028,1,0,43.73,43.73
PO005612-8,PO005612,V00709,P0035,3,3,82.32,246.96
PO005612-9,PO005612,V00724,P0042,1,1,142.14,142.14
PO005612-10,PO005612,V00737,P0049,5,5,24.49,122.45
PO005613-1,PO005613,V00034,P0002,1,1,78.05,78.05
PO005613-2,PO005613,V00042,P0002,1,1,78.05,78.05
PO005613-3,PO005613,V00046,P0002,1,1,78.05,78.05
PO005613-4,PO005613,V00200,P0009,1,1,50.35,50.35
PO005613-5,PO005613,V00203,P0009,1,1,50.35,50.35
PO005613-6,PO005613,V00375,P0016,1,1,84.90,84.90
PO005613-7,PO005613,V00376,P0016,1,1,84.90,84.90
PO005613-8,PO005613,V00380,P0016,1,1,84.90,84.90
PO005613-9,PO005613,V00493,P0023,1,1,63.21,63.21
PO005613-10,PO005613,V00503,P0023,1,1,63.21,63.21
PO005613-11,PO005613,V00625,P0030,2,1,54.14,108.28
PO005613-12,PO005613,V00634,P0030,2,2,54.14,108.28
PO005613-13,PO005613,V00727,P0044,2,2,59.10,118.20
PO005613-14,PO005613,V00728,P0044,2,1,59.10,118.20
PO005614-1,PO005614,V00075,P0004,1,1,120.59,120.59
PO005614-2,PO005614,V00085,P0004,1,1,120.59,120.59
PO005614-3,PO005614,V00087,P0004,1,1,120.59,120.59
PO005614-4,PO005614,V00088,P0004,1,1,120.59,120.59
PO005614-5,PO005614,V00255,P0011,2,2,68.58,137.16
PO005614-6,PO005614,V00257,P0011,1,1,68.58,68.58
PO005614-7,PO005614,V00258,P0011,1,1,68.58,68.58
PO005614-8,PO005614,V00406,P0018,1,1,80.86,80.86
PO005614-9,PO005614,V00411,P0018,1,1,80.86,80.86
PO005614-10,PO005614,V00414,P0018,1,1,80.86,80.86
PO005614-11,PO005614,V00415,P0018,1,1,80.86,80.86
PO005614-12,PO005614,V00530,P0025,1,1,40.18,40.18
PO005614-13,PO005614,V00536,P0025,2,2,40.18,80.36
PO005614-14,PO005614,V00544,P0025,2,2,40.18,80.36
PO005614-15,PO005614,V00546,P0025,1,1,40.18,40.18
PO005614-16,PO005614,V00658,P0032,1,1,20.75,20.75
PO005614-17,PO005614,V00664,P0032,2,2,20.75,41.50
PO005615-1,PO005615,V00067,P0003,1,1,82.88,82.88
PO005615-2,PO005615,V00224,P0010,3,3,50.77,152.31
PO005615-3,PO005615,V00229,P0010,1,1,50.77,50.77
PO005615-4,PO005615,V00397,P0017,1,1,75.63,75.63
PO005615-5,PO005615,V00514,P0024,1,1,56.39,56.39
PO005615-6,PO005615,V00516,P0024,1,1,56.39,56.39
PO005615-7,PO005615,V00520,P0024,1,1,56.39,56.39
PO005615-8,PO005615,V00522,P0024,1,1,56.39,56.39
PO005615-9,PO005615,V00523,P0024,2,2,56.39,112.78
PO005615-10,PO005615,V00650,P0031,1,1,36.58,36.58
PO005615-11,PO005615,V00716,P0038,3,3,247.30,741.90
PO005615-12,PO005615,V00730,P0045,2,2,37.23,74.46
PO005616-1,PO005616,V00053,P0003,1,1,82.88,82.88
PO005616-2,PO005616,V00067,P0003,1,1,82.88,82.88
PO005616-3,PO005616,V00068,P0003,1,1,82.88,82.88
PO005616-4,PO005616,V00225,P0010,1,1,50.77,50.77
PO005616-5,PO005616,V00230,P0010,1,1,50.77,50.77
PO005616-6,PO005616,V00236,P0010,1,1,50.77,50.77
PO005616-7,PO005616,V00390,P0017,1,1,75.63,75.63
PO005616-8,PO005616,V00398,P0017,1,1,75.63,75.63
PO005616-9,PO005616,V00401,P0017,1,1,75.63,75.63
PO005616-10,PO005616,V00513,P0024,2,2,56.39,112.78
PO005616-11,PO005616,V00514,P0024,1,1,56.39,56.39
PO005616-12,PO005616,V00518,P0024,1,1,56.39,56.39
PO005616-13,PO005616,V00524,P0024,1,1,56.39,56.39
PO005616-14,PO005616,V00653,P0031,2,2,36.58,73.16
PO005616-15,PO005616,V00654,P0031,1,1,36.58,36.58
PO005616-16,PO005616,V00729,P0045,4,4,37.23,148.92
PO005617-1,PO005617,V00030,P0002,2,1,78.05,156.10
PO005617-2,PO005617,V00035,P0002,1,1,78.05,78.05
PO005617-3,PO005617,V00042,P0002,1,1,78.05,78.05
PO005617-4,PO005617,V00047,P0002,1,1,78.05,78.05
PO005617-5,PO005617,V00201,P0009,1,1,50.35,50.35
PO005617-6,PO005617,V00210,P0009,1,1,50.35,50.35
PO005617-7,PO005617,V00211,P0009,2,2,50.35,100.70
PO005617-8,PO005617,V00361,P0016,1,1,84.90,84.90
PO005617-9,PO005617,V00365,P0016,2,1,84.90,169.80
PO005617-10,PO005617,V00372,P0016,2,2,84.90,169.80
PO005617-11,PO005617,V00373,P0016,1,1,84.90,84.90
PO005617-12,PO005617,V00379,P0016,2,2,84.90,169.80
PO005617-13,PO005617,V00383,P0016,2,2,84.90,169.80
PO005617-14,PO005617,V00494,P0023,1,1,63.21,63.21
PO005617-15,PO005617,V00495,P0023,1,1,63.21,63.21
PO005617-16,PO005617,V00501,P0023,1,1,63.21,63.21
PO005617-17,PO005617,V00510,P0023,1,1,63.21,63.21
PO005617-18,PO005617,V00623,P0030,1,1,54.14,54.14
PO005617-19,PO005617,V00624,P0030,1,1,54.14,54.14
PO005617-20,PO005617,V00714,P0037,5,5,116.94,584.70
PO005617-21,PO005617,V00728,P0044,3,3,59.10,177.30
PO005618-1,PO005618,V00097,P0005,1,1,57.40,57.40
PO005618-2,PO005618,V00104,P0005,1,1,57.40,57.40
PO005618-3,PO005618,V00111,P0005,2,2,57.40,114.80
PO005618-4,PO005618,V00114,P0005,1,1,57.40,57.40
PO005618-5,PO005618,V00118,P0005,1,1,57.40,57.40
PO005618-6,PO005618,V00269,P0012,2,2,49.13,98.26
PO005618-7,PO005618,V00278,P0012,2,2,49.13,98.26
PO005618-8,PO005618,V00287,P0012,1,1,49.13,49.13
PO005618-9,PO005618,V00431,P0019,1,1,113.30,113.30
PO005618-10,PO005618,V00549,P0026,1,1,23.28,23.28
PO005618-11,PO005618,V00555,P0026,3,3,23.28,69.84
PO005618-12,PO005618,V00719,P0040,4,4,175.80,703.20
PO005619-1,PO005619,V00316,P0014,1,1,76.85,76.85
PO005619-2,PO005619,V00318,P0014,1,1,76.85,76.85
PO005619-3,PO005619,V00465,P0021,1,1,129.34,129.34
PO005619-4,PO005619,V00466,P0021,2,2,129.34,258.68
PO005619-5,PO005619,V00584,P0028,1,1,43.73,43.73
PO005619-6,PO005619,V00723,P0042,2,2,142.14,284.28
PO005619-7,PO005619,V00724,P0042,2,2,142.14,284.28
PO005619-8,PO005619,V00737,P0049,5,5,24.49,122.45
PO005619-9,PO005619,V00738,P0049,1,1,24.49,24.49
PO005620-1,PO005620,V00198,P0009,1,1,50.35,50.35
PO005620-2,PO005620,V00213,P0009,1,1,50.35,50.35
PO005620-3,PO005620,V00367,P0016,1,1,84.90,84.90
PO005620-4,PO005620,V00376,P0016,1,1,84.90,84.90
PO005620-5,PO005620,V00631,P0030,1,0,54.14,54.14
PO005620-6,PO005620,V00634,P0030,1,1,54.14,54.14
PO005620-7,PO005620,V00636,P0030,1,1,54.14,54.14
PO005620-8,PO005620,V00728,P0044,3,3,59.10,177.30
PO005620-9,PO005620,V00741,P0051,4,4,32.91,131.64
PO005621-1,PO005621,V00028,P0002,2,2,78.05,156.10
PO005621-2,PO005621,V00029,P0002,2,1,78.05,156.10
PO005621-3,PO005621,V00036,P0002,1,1,78.05,78.05
PO005621-4,PO005621,V00039,P0002,1,1,78.05,78.05
PO005621-5,PO005621,V00195,P0009,1,1,50.35,50.35
PO005621-6,PO005621,V00196,P0009,1,1,50.35,50.35
PO005621-7,PO005621,V00198,P0009,1,1,50.35,50.35
PO005621-8,PO005621,V00199,P0009,1,1,50.35,50.35
PO005621-9,PO005621,V00206,P0009,1,1,50.35,50.35
PO005621-10,PO005621,V00211,P0009,1,1,50.35,50.35
PO005621-11,PO005621,V00212,P0009,1,1,50.35,50.35
PO005621-12,PO005621,V00361,P0016,1,1,84.90,84.90
PO005621-13,PO005621,V00362,P0016,1,1,84.90,84.90
PO005621-14,PO005621,V00378,P0016,1,1,84.90,84.90
PO005621-15,PO005621,V00494,P0023,1,1,63.21,63.21
PO005621-16,PO005621,V00495,P0023,1,1,63.21,63.21
PO005621-17,PO005621,V00626,P0030,1,1,54.14,54.14
PO005621-18,PO005621,V00628,P0030,1,1,54.14,54.14
PO005621-19,PO005621,V00713,P0037,3,3,116.94,350.82
PO005622-1,PO005622,V00080,P0004,2,2,120.59,241.18
PO005622-2,PO005622,V00083,P0004,1,1,120.59,120.59
PO005622-3,PO005622,V00088,P0004,1,1,120.59,120.59
PO005622-4,PO005622,V00091,P0004,1,1,120.59,120.59
PO005622-5,PO005622,V00241,P0011,2,2,68.58,137.16
PO005622-6,PO005622,V00244,P0011,1,1,68.58,68.58
PO005622-7,PO005622,V00261,P0011,1,1,68.58,68.58
PO005622-8,PO005622,V00413,P0018,2,2,80.86,161.72
PO005622-9,PO005622,V00414,P0018,1,1,80.86,80.86
PO005622-10,PO005622,V00545,P0025,1,1,40.18,40.18
PO005622-11,PO005622,V00658,P0032,1,1,20.75,20.75
PO005622-12,PO005622,V00659,P0032,1,1,20.75,20.75
PO005623-1,PO005623,V00218,P0010,1,1,50.77,50.77
PO005623-2,PO005623,V00221,P0010,1,1,50.77,50.77
PO005623-3,PO005623,V00232,P0010,1,1,50.77,50.77
PO005623-4,PO005623,V00234,P0010,2,2,50.77,101.54
PO005623-5,PO005623,V00394,P0017,1,1,75.63,75.63
PO005623-6,PO005623,V00513,P0024,1,1,56.39,56.39
PO005623-7,PO005623,V00514,P0024,1,1,56.39,56.39
PO005623-8,PO005623,V00515,P0024,2,2,56.39,112.78
PO005623-9,PO005623,V00638,P0031,3,3,36.58,109.74
PO005623-10,PO005623,V00652,P0031,1,1,36.58,36.58
PO005623-11,PO005623,V00715,P0038,2,2,247.30,494.60
PO005623-12,PO005623,V00730,P0045,2,2,37.23,74.46
PO005623-13,PO005623,V00743,P0052,3,3,50.46,151.38
PO005624-1,PO005624,V00121,P0006,1,1,72.02,72.02
PO005624-2,PO005624,V00128,P0006,1,1,72.02,72.02
PO005624-3,PO005624,V00135,P0006,1,1,72.02,72.02
PO005624-4,PO005624,V00136,P0006,1,1,72.02,72.02
PO005624-5,PO005624,V00139,P0006,1,1,72.02,72.02
PO005624-6,PO005624,V00143,P0006,1,1,72.02,72.02
PO005624-7,PO005624,V00295,P0013,1,1,77.03,77.03
PO005624-8,PO005624,V00297,P0013,4,4,77.03,308.12
PO005624-9,PO005624,V00302,P0013,1,1,77.03,77.03
PO005624-10,PO005624,V00303,P0013,1,1,77.03,77.03
PO005624-11,PO005624,V00304,P0013,1,1,77.03,77.03
PO005624-12,PO005624,V00306,P0013,2,2,77.03,154.06
PO005624-13,PO005624,V00443,P0020,1,1,217.91,217.91
PO005624-14,PO005624,V00446,P0020,1,1,217.91,217.91
PO005624-15,PO005624,V00449,P0020,1,1,217.91,217.91
PO005624-16,PO005624,V00692,P0034,2,2,30.69,61.38
PO005624-17,PO005624,V00698,P0034,1,1,30.69,30.69
PO005624-18,PO005624,V00699,P0034,1,1,30.69,30.69
PO005624-19,PO005624,V00721,P0041,3,3,104.23,312.69
PO005624-20,PO005624,V00722,P0041,1,1,104.23,104.23
PO005624-21,PO005624,V00735,P0048,3,3,40.99,122.97
PO005624-22,PO005624,V00736,P0048,5,5,40.99,204.95
PO005625-1,PO005625,V00123,P0006,1,1,72.02,72.02
PO005625-2,PO005625,V00144,P0006,2,2,72.02,144.04
PO005625-3,PO005625,V00302,P0013,2,2,77.03,154.06
PO005625-4,PO005625,V00308,P0013,1,1,77.03,77.03
PO005625-5,PO005625,V00310,P0013,3,3,77.03,231.09
PO005625-6,PO005625,V00574,P0027,1,1,42.30,42.30
PO005625-7,PO005625,V00578,P0027,1,1,42.30,42.30
PO005625-8,PO005625,V00580,P0027,1,1,42.30,42.30
PO005625-9,PO005625,V00695,P0034,1,1,30.69,30.69
PO005625-10,PO005625,V00696,P0034,1,1,30.69,30.69
PO005625-11,PO005625,V00735,P0048,2,2,40.99,81.98
PO005626-1,PO005626,V00027,P0002,1,1,78.05,78.05
PO005626-2,PO005626,V00042,P0002,1,1,78.05,78.05
PO005626-3,PO005626,V00046,P0002,1,1,78.05,78.05
PO005626-4,PO005626,V00047,P0002,1,0,78.05,78.05
PO005626-5,PO005626,V00204,P0009,1,1,50.35,50.35
PO005626-6,PO005626,V00206,P0009,1,1,50.35,50.35
PO005626-7,PO005626,V00216,P0009,1,0,50.35,50.35
PO005626-8,PO005626,V00365,P0016,1,1,84.90,84.90
PO005626-9,PO005626,V00368,P0016,1,1,84.90,84.90
PO005626-10,PO005626,V00379,P0016,1,1,84.90,84.90
PO005626-11,PO005626,V00496,P0023,1,1,63.21,63.21
PO005626-12,PO005626,V00510,P0023,1,1,63.21,63.21
PO005626-13,PO005626,V00628,P0030,1,1,54.14,54.14
PO005626-14,PO005626,V00713,P0037,2,2,116.94,233.88
PO005627-1,PO005627,V00028,P0002,1,1,78.05,78.05
PO005627-2,PO005627,V00034,P0002,1,1,78.05,78.05
PO005627-3,PO005627,V00041,P0002,1,0,78.05,78.05
PO005627-4,PO005627,V00195,P0009,1,1,50.35,50.35
PO005627-5,PO005627,V00200,P0009,3,2,50.35,151.05
PO005627-6,PO005627,V00203,P0009,1,1,50.35,50.35
PO005627-7,PO005627,V00207,P0009,1,0,50.35,50.35
PO005627-8,PO005627,V00208,P0009,1,1,50.35,50.35
PO005627-9,PO005627,V00210,P0009,3,3,50.35,151.05
PO005627-10,PO005627,V00368,P0016,1,1,84.90,84.90
PO005627-11,PO005627,V00374,P0016,1,1,84.90,84.90
PO005627-12,PO005627,V00377,P0016,3,3,84.90,254.70
PO005627-13,PO005627,V00382,P0016,1,1,84.90,84.90
PO005627-14,PO005627,V00503,P0023,1,1,63.21,63.21
PO005627-15,PO005627,V00507,P0023,1,1,63.21,63.21
PO005627-16,PO005627,V00620,P0030,2,2,54.14,108.28
PO005627-17,PO005627,V00622,P0030,2,2,54.14,108.28
PO005627-18,PO005627,V00627,P0030,1,1,54.14,54.14
PO005628-1,PO005628,V00076,P0004,1,1,120.59,120.59
PO005628-2,PO005628,V00095,P0004,4,3,120.59,482.36
PO005628-3,PO005628,V00242,P0011,1,1,68.58,68.58
PO005628-4,PO005628,V00243,P0011,1,1,68.58,68.58
PO005628-5,PO005628,V00245,P0011,3,3,68.58,205.74
PO005628-6,PO005628,V00256,P0011,1,1,68.58,68.58
PO005628-7,PO005628,V00257,P0011,1,1,68.58,68.58
PO005628-8,PO005628,V00415,P0018,1,1,80.86,80.86
PO005628-9,PO005628,V00531,P0025,1,1,40.18,40.18
PO005628-10,PO005628,V00537,P0025,1,1,40.18,40.18
PO005628-11,PO005628,V00538,P0025,1,1,40.18,40.18
PO005628-12,PO005628,V00657,P0032,2,2,20.75,41.50
PO005628-13,PO005628,V00668,P0032,1,1,20.75,20.75
PO005628-14,PO005628,V00731,P0046,9,7,51.90,467.10
PO005628-15,PO005628,V00732,P0046,2,2,51.90,103.80
PO005629-1,PO005629,V00077,P0004,2,2,120.59,241.18
PO005629-2,PO005629,V00087,P0004,1,1,120.59,120.59
PO005629-3,PO005629,V00247,P0011,2,2,68.58,137.16
PO005629-4,PO005629,V00261,P0011,1,1,68.58,68.58
PO005629-5,PO005629,V00263,P0011,1,1,68.58,68.58
PO005629-6,PO005629,V00410,P0018,1,1,80.86,80.86
PO005629-7,PO005629,V00414,P0018,1,1,80.86,80.86
PO005629-8,PO005629,V00530,P0025,1,1,40.18,40.18
PO005629-9,PO005629,V00664,P0032,2,2,20.75,41.50
PO005629-10,PO005629,V00717,P0039,3,3,93.62,280.86
PO005629-11,PO005629,V00731,P0046,5,5,51.90,259.50
PO005630-1,PO005630,V00140,P0006,1,1,72.02,72.02
PO005630-2,PO005630,V00298,P0013,1,1,77.03,77.03
PO005630-3,PO005630,V00304,P0013,1,1,77.03,77.03
PO005630-4,PO005630,V00305,P0013,1,0,77.03,77.03
PO005630-5,PO005630,V00310,P0013,1,1,77.03,77.03
PO005630-6,PO005630,V00446,P0020,1,1,217.91,217.91
PO005630-7,PO005630,V00565,P0027,1,0,42.30,42.30
PO005630-8,PO005630,V00569,P0027,2,2,42.30,84.60
PO005630-9,PO005630,V00570,P0027,1,1,42.30,42.30
PO005630-10,PO005630,V00580,P0027,1,1,42.30,42.30
PO005630-11,PO005630,V00706,P0034,1,1,30.69,30.69
PO005630-12,PO005630,V00735,P0048,2,2,40.99,81.98
