InventoryID,StoreID,VariantID,ProductID,SnapshotDate,FloorQty,BackroomQty,OnHandQty,FloorMinQty,ReorderPoint
ST014-V00519,ST014,V00519,P0024,2026-08-31,11,6,17,3,9
ST014-V00522,ST014,V00522,P0024,2026-08-31,3,5,8,2,6
ST014-V00524,ST014,V00524,P0024,2026-08-31,3,3,6,2,6
ST014-V00525,ST014,V00525,P0024,2026-08-31,3,0,3,2,6
ST014-V00526,ST014,V00526,P0024,2026-08-31,7,7,14,4,12
ST014-V00527,ST014,V00527,P0024,2026-08-31,3,9,12,4,12
ST014-V00528,ST014,V00528,P0024,2026-08-31,4,7,11,3,9
ST014-V00529,ST014,V00529,P0025,2026-08-31,5,4,9,3,9
ST014-V00530,ST014,V00530,P0025,2026-08-31,4,4,8,2,6
ST014-V00531,ST014,V00531,P0025,2026-08-31,7,7,14,3,9
ST014-V00533,ST014,V00533,P0025,2026-08-31,11,7,18,4,12
ST014-V00534,ST014,V00534,P0025,2026-08-31,5,3,8,2,6
ST014-V00537,ST014,V00537,P0025,2026-08-31,4,5,9,2,6
ST014-V00538,ST014,V00538,P0025,2026-08-31,0,1,1,2,6
ST014-V00539,ST014,V00539,P0025,2026-08-31,6,8,14,4,12
ST014-V00540,ST014,V00540,P0025,2026-08-31,14,2,16,6,18
ST014-V00541,ST014,V00541,P0025,2026-08-31,7,8,15,4,12
ST014-V00542,ST014,V00542,P0025,2026-08-31,6,9,15,3,9
ST014-V00543,ST014,V00543,P0025,2026-08-31,4,1,5,2,6
ST014-V00544,ST014,V00544,P0025,2026-08-31,6,3,9,2,6
ST014-V00545,ST014,V00545,P0025,2026-08-31,5,3,8,2,6
ST014-V00547,ST014,V00547,P0026,2026-08-31,6,4,10,4,12
ST014-V00549,ST014,V00549,P0026,2026-08-31,9,3,12,3,9
ST014-V00552,ST014,V00552,P0026,2026-08-31,9,21,30,6,18
ST014-V00554,ST014,V00554,P0026,2026-08-31,16,14,30,6,18
ST014-V00558,ST014,V00558,P0026,2026-08-31,5,1,6,3,9
ST014-V00559,ST014,V00559,P0026,2026-08-31,11,12,23,6,18
ST014-V00560,ST014,V00560,P0026,2026-08-31,5,6,11,4,12
ST014-V00561,ST014,V00561,P0026,2026-08-31,6,0,6,3,9
ST014-V00562,ST014,V00562,P0026,2026-08-31,11,6,17,6,18
ST014-V00564,ST014,V00564,P0026,2026-08-31,3,3,6,2,6
ST014-V00569,ST014,V00569,P0027,2026-08-31,3,3,6,2,6
ST014-V00574,ST014,V00574,P0027,2026-08-31,7,2,9,2,6
ST014-V00576,ST014,V00576,P0027,2026-08-31,7,2,9,4,12
ST014-V00577,ST014,V00577,P0027,2026-08-31,8,8,16,3,9
ST014-V00578,ST014,V00578,P0027,2026-08-31,2,4,6,2,6
ST014-V00579,ST014,V00579,P0027,2026-08-31,11,9,20,4,12
ST014-V00581,ST014,V00581,P0027,2026-08-31,3,2,5,2,6
ST014-V00583,ST014,V00583,P0028,2026-08-31,10,4,14,4,12
ST014-V00584,ST014,V00584,P0028,2026-08-31,6,5,11,3,9
ST014-V00586,ST014,V00586,P0028,2026-08-31,2,1,3,2,6
ST014-V00587,ST014,V00587,P0028,2026-08-31,7,1,8,2,6
ST014-V00589,ST014,V00589,P0028,2026-08-31,0,13,13,4,12
ST014-V00591,ST014,V00591,P0028,2026-08-31,8,6,14,4,12
ST014-V00592,ST014,V00592,P0028,2026-08-31,4,3,7,3,9
ST014-V00595,ST014,V00595,P0028,2026-08-31,7,5,12,3,9
ST014-V00596,ST014,V00596,P0028,2026-08-31,6,9,15,6,18
ST014-V00597,ST014,V00597,P0028,2026-08-31,2,2,4,2,6
ST014-V00600,ST014,V00600,P0028,2026-08-31,10,6,16,4,12
ST014-V00606,ST014,V00606,P0029,2026-08-31,6,3,9,2,6
ST014-V00611,ST014,V00611,P0029,2026-08-31,3,2,5,2,6
ST014-V00612,ST014,V00612,P0029,2026-08-31,9,0,9,2,6
ST014-V00613,ST014,V00613,P0029,2026-08-31,3,1,4,2,6
ST014-V00614,ST014,V00614,P0029,2026-08-31,7,8,15,4,12
ST014-V00615,ST014,V00615,P0029,2026-08-31,19,9,28,6,18
ST014-V00616,ST014,V00616,P0029,2026-08-31,8,1,9,2,6
ST014-V00617,ST014,V00617,P0029,2026-08-31,5,4,9,2,6
ST014-V00618,ST014,V00618,P0029,2026-08-31,5,0,5,2,6
ST014-V00619,ST014,V00619,P0030,2026-08-31,13,3,16,6,18
ST014-V00620,ST014,V00620,P0030,2026-08-31,4,5,9,3,9
ST014-V00622,ST014,V00622,P0030,2026-08-31,6,7,13,2,6
ST014-V00624,ST014,V00624,P0030,2026-08-31,9,7,16,3,9
ST014-V00626,ST014,V00626,P0030,2026-08-31,2,3,5,2,6
ST014-V00627,ST014,V00627,P0030,2026-08-31,9,5,14,4,12
ST014-V00628,ST014,V00628,P0030,2026-08-31,5,6,11,2,6
ST014-V00629,ST014,V00629,P0030,2026-08-31,5,5,10,4,12
ST014-V00633,ST014,V00633,P0030,2026-08-31,6,0,6,6,18
ST014-V00634,ST014,V00634,P0030,2026-08-31,1,0,1,2,6
ST014-V00637,ST014,V00637,P0031,2026-08-31,3,6,9,2,6
ST014-V00638,ST014,V00638,P0031,2026-08-31,2,2,4,2,6
ST014-V00644,ST014,V00644,P0031,2026-08-31,3,4,7,2,6
ST014-V00646,ST014,V00646,P0031,2026-08-31,9,3,12,4,12
ST014-V00647,ST014,V00647,P0031,2026-08-31,6,4,10,2,6
ST014-V00648,ST014,V00648,P0031,2026-08-31,14,10,24,6,18
ST014-V00652,ST014,V00652,P0031,2026-08-31,11,0,11,4,12
ST014-V00655,ST014,V00655,P0032,2026-08-31,5,2,7,3,9
ST014-V00656,ST014,V00656,P0032,2026-08-31,5,5,10,3,9
ST014-V00658,ST014,V00658,P0032,2026-08-31,6,11,17,4,12
ST014-V00661,ST014,V00661,P0032,2026-08-31,1,2,3,2,6
ST014-V00662,ST014,V00662,P0032,2026-08-31,14,7,21,4,12
ST014-V00664,ST014,V00664,P0032,2026-08-31,1,7,8,3,9
ST014-V00666,ST014,V00666,P0032,2026-08-31,4,1,5,2,6
ST014-V00672,ST014,V00672,P0032,2026-08-31,9,8,17,3,9
ST014-V00674,ST014,V00674,P0033,2026-08-31,3,1,4,2,6
ST014-V00675,ST014,V00675,P0033,2026-08-31,3,4,7,2,6
ST014-V00677,ST014,V00677,P0033,2026-08-31,11,12,23,4,12
ST014-V00678,ST014,V00678,P0033,2026-08-31,0,2,2,2,6
ST014-V00681,ST014,V00681,P0033,2026-08-31,5,2,7,3,9
ST014-V00683,ST014,V00683,P0033,2026-08-31,6,3,9,3,9
ST014-V00684,ST014,V00684,P0033,2026-08-31,2,0,2,2,6
ST014-V00686,ST014,V00686,P0033,2026-08-31,2,1,3,2,6
ST014-V00687,ST014,V00687,P0033,2026-08-31,4,10,14,4,12
ST014-V00688,ST014,V00688,P0033,2026-08-31,4,3,7,2,6
ST014-V00689,ST014,V00689,P0033,2026-08-31,15,12,27,4,12
ST014-V00690,ST014,V00690,P0033,2026-08-31,11,6,17,4,12
ST014-V00692,ST014,V00692,P0034,2026-08-31,4,6,10,2,6
ST014-V00694,ST014,V00694,P0034,2026-08-31,0,3,3,2,6
ST014-V00695,ST014,V00695,P0034,2026-08-31,14,2,16,4,12
ST014-V00697,ST014,V00697,P0034,2026-08-31,3,6,9,3,9
ST014-V00698,ST014,V00698,P0034,2026-08-31,1,0,1,2,6
ST014-V00701,ST014,V00701,P0034,2026-08-31,7,1,8,3,9
ST014-V00702,ST014,V00702,P0034,2026-08-31,7,0,7,4,12
ST014-V00704,ST014,V00704,P0034,2026-08-31,5,0,5,2,6
ST014-V00705,ST014,V00705,P0034,2026-08-31,7,10,17,3,9
ST014-V00706,ST014,V00706,P0034,2026-08-31,4,1,5,3,9
ST014-V00707,ST014,V00707,P0034,2026-08-31,9,6,15,4,12
ST014-V00708,ST014,V00708,P0034,2026-08-31,6,6,12,2,6
ST015-V00002,ST015,V00002,P0001,2026-08-31,5,7,12,2,6
ST015-V00008,ST015,V00008,P0001,2026-08-31,4,7,11,4,12
ST015-V00009,ST015,V00009,P0001,2026-08-31,9,4,13,3,9
ST015-V00013,ST015,V00013,P0001,2026-08-31,2,3,5,2,6
ST015-V00015,ST015,V00015,P0001,2026-08-31,15,3,18,6,18
ST015-V00016,ST015,V00016,P0001,2026-08-31,4,0,4,2,6
ST015-V00017,ST015,V00017,P0001,2026-08-31,1,2,3,2,6
ST015-V00018,ST015,V00018,P0001,2026-08-31,15,0,15,4,12
ST015-V00020,ST015,V00020,P0001,2026-08-31,2,1,3,2,6
ST015-V00023,ST015,V00023,P0001,2026-08-31,13,1,14,4,12
ST015-V00026,ST015,V00026,P0002,2026-08-31,8,9,17,4,12
ST015-V00030,ST015,V00030,P0002,2026-08-31,8,7,15,3,9
ST015-V00032,ST015,V00032,P0002,2026-08-31,4,0,4,2,6
ST015-V00034,ST015,V00034,P0002,2026-08-31,4,4,8,2,6
ST015-V00037,ST015,V00037,P0002,2026-08-31,8,0,8,3,9
ST015-V00038,ST015,V00038,P0002,2026-08-31,8,6,14,3,9
ST015-V00040,ST015,V00040,P0002,2026-08-31,2,4,6,3,9
ST015-V00042,ST015,V00042,P0002,2026-08-31,3,3,6,2,6
ST015-V00044,ST015,V00044,P0002,2026-08-31,4,4,8,3,9
ST015-V00045,ST015,V00045,P0002,2026-08-31,8,9,17,4,12
ST015-V00046,ST015,V00046,P0002,2026-08-31,5,22,27,6,18
ST015-V00049,ST015,V00049,P0003,2026-08-31,5,10,15,3,9
ST015-V00051,ST015,V00051,P0003,2026-08-31,5,2,7,2,6
ST015-V00052,ST015,V00052,P0003,2026-08-31,6,3,9,3,9
ST015-V00055,ST015,V00055,P0003,2026-08-31,2,2,4,2,6
ST015-V00056,ST015,V00056,P0003,2026-08-31,6,2,8,2,6
ST015-V00057,ST015,V00057,P0003,2026-08-31,3,3,6,2,6
ST015-V00058,ST015,V00058,P0003,2026-08-31,8,7,15,3,9
ST015-V00060,ST015,V00060,P0003,2026-08-31,3,1,4,2,6
ST015-V00064,ST015,V00064,P0003,2026-08-31,10,4,14,3,9
ST015-V00065,ST015,V00065,P0003,2026-08-31,4,4,8,2,6
ST015-V00066,ST015,V00066,P0003,2026-08-31,7,12,19,3,9
ST015-V00069,ST015,V00069,P0003,2026-08-31,2,0,2,2,6
ST015-V00070,ST015,V00070,P0003,2026-08-31,6,8,14,3,9
ST015-V00071,ST015,V00071,P0003,2026-08-31,8,2,10,3,9
ST015-V00072,ST015,V00072,P0003,2026-08-31,11,5,16,4,12
ST015-V00073,ST015,V00073,P0004,2026-08-31,0,6,6,3,9
ST015-V00075,ST015,V00075,P0004,2026-08-31,16,7,23,4,12
ST015-V00077,ST015,V00077,P0004,2026-08-31,3,4,7,2,6
ST015-V00078,ST015,V00078,P0004,2026-08-31,7,0,7,3,9
ST015-V00079,ST015,V00079,P0004,2026-08-31,6,0,6,2,6
ST015-V00080,ST015,V00080,P0004,2026-08-31,14,0,14,4,12
ST015-V00081,ST015,V00081,P0004,2026-08-31,4,0,4,2,6
ST015-V00083,ST015,V00083,P0004,2026-08-31,10,9,19,4,12
ST015-V00084,ST015,V00084,P0004,2026-08-31,10,18,28,6,18
ST015-V00087,ST015,V00087,P0004,2026-08-31,4,0,4,3,9
ST015-V00088,ST015,V00088,P0004,2026-08-31,0,0,0,6,18
ST015-V00089,ST015,V00089,P0004,2026-08-31,7,12,19,4,12
ST015-V00090,ST015,V00090,P0004,2026-08-31,5,3,8,2,6
ST015-V00093,ST015,V00093,P0004,2026-08-31,9,5,14,3,9
ST015-V00095,ST015,V00095,P0004,2026-08-31,12,1,13,4,12
ST015-V00096,ST015,V00096,P0004,2026-08-31,6,1,7,3,9
ST015-V00097,ST015,V00097,P0005,2026-08-31,3,2,5,2,6
ST015-V00099,ST015,V00099,P0005,2026-08-31,5,7,12,3,9
ST015-V00102,ST015,V00102,P0005,2026-08-31,4,0,4,2,6
ST015-V00103,ST015,V00103,P0005,2026-08-31,8,6,14,4,12
ST015-V00105,ST015,V00105,P0005,2026-08-31,7,8,15,3,9
ST015-V00106,ST015,V00106,P0005,2026-08-31,1,1,2,2,6
ST015-V00107,ST015,V00107,P0005,2026-08-31,7,8,15,4,12
ST015-V00108,ST015,V00108,P0005,2026-08-31,3,0,3,2,6
ST015-V00109,ST015,V00109,P0005,2026-08-31,7,5,12,3,9
ST015-V00110,ST015,V00110,P0005,2026-08-31,8,8,16,4,12
ST015-V00111,ST015,V00111,P0005,2026-08-31,8,2,10,3,9
ST015-V00112,ST015,V00112,P0005,2026-08-31,10,5,15,6,18
ST015-V00115,ST015,V00115,P0005,2026-08-31,6,3,9,2,6
ST015-V00117,ST015,V00117,P0005,2026-08-31,14,10,24,6,18
ST015-V00119,ST015,V00119,P0005,2026-08-31,6,0,6,3,9
ST015-V00120,ST015,V00120,P0005,2026-08-31,8,7,15,3,9
ST015-V00121,ST015,V00121,P0006,2026-08-31,6,0,6,3,9
ST015-V00122,ST015,V00122,P0006,2026-08-31,21,1,22,6,18
ST015-V00124,ST015,V00124,P0006,2026-08-31,2,1,3,2,6
ST015-V00125,ST015,V00125,P0006,2026-08-31,17,11,28,6,18
ST015-V00126,ST015,V00126,P0006,2026-08-31,10,9,19,4,12
ST015-V00127,ST015,V00127,P0006,2026-08-31,11,13,24,4,12
ST015-V00130,ST015,V00130,P0006,2026-08-31,0,10,10,3,9
ST015-V00132,ST015,V00132,P0006,2026-08-31,3,0,3,2,6
ST015-V00135,ST015,V00135,P0006,2026-08-31,11,5,16,4,12
ST015-V00138,ST015,V00138,P0006,2026-08-31,4,3,7,2,6
ST015-V00139,ST015,V00139,P0006,2026-08-31,3,4,7,2,6
ST015-V00140,ST015,V00140,P0006,2026-08-31,3,11,14,3,9
ST015-V00141,ST015,V00141,P0006,2026-08-31,8,6,14,3,9
ST015-V00144,ST015,V00144,P0006,2026-08-31,6,2,8,6,18
ST015-V00145,ST015,V00145,P0007,2026-08-31,4,5,9,3,9
ST015-V00151,ST015,V00151,P0007,2026-08-31,4,4,8,2,6
ST015-V00152,ST015,V00152,P0007,2026-08-31,6,2,8,3,9
ST015-V00154,ST015,V00154,P0007,2026-08-31,5,2,7,2,6
ST015-V00156,ST015,V00156,P0007,2026-08-31,23,12,35,6,18
ST015-V00157,ST015,V00157,P0007,2026-08-31,5,7,12,2,6
ST015-V00158,ST015,V00158,P0007,2026-08-31,5,0,5,2,6
ST015-V00159,ST015,V00159,P0007,2026-08-31,5,1,6,3,9
ST015-V00160,ST015,V00160,P0007,2026-08-31,3,6,9,4,12
ST015-V00163,ST015,V00163,P0007,2026-08-31,9,0,9,4,12
ST015-V00164,ST015,V00164,P0007,2026-08-31,3,7,10,3,9
ST015-V00165,ST015,V00165,P0007,2026-08-31,12,10,22,4,12
ST015-V00166,ST015,V00166,P0007,2026-08-31,2,0,2,3,9
ST015-V00167,ST015,V00167,P0007,2026-08-31,5,12,17,4,12
ST015-V00169,ST015,V00169,P0008,2026-08-31,14,16,30,4,12
ST015-V00170,ST015,V00170,P0008,2026-08-31,2,2,4,2,6
ST015-V00178,ST015,V00178,P0008,2026-08-31,5,6,11,3,9
ST015-V00182,ST015,V00182,P0008,2026-08-31,0,5,5,3,9
ST015-V00183,ST015,V00183,P0008,2026-08-31,2,1,3,2,6
ST015-V00184,ST015,V00184,P0008,2026-08-31,5,3,8,3,9
ST015-V00185,ST015,V00185,P0008,2026-08-31,10,7,17,3,9
ST015-V00186,ST015,V00186,P0008,2026-08-31,7,6,13,2,6
ST015-V00187,ST015,V00187,P0008,2026-08-31,9,9,18,4,12
ST015-V00188,ST015,V00188,P0008,2026-08-31,1,6,7,6,18
ST015-V00194,ST015,V00194,P0009,2026-08-31,14,13,27,4,12
ST015-V00196,ST015,V00196,P0009,2026-08-31,5,6,11,3,9
ST015-V00201,ST015,V00201,P0009,2026-08-31,2,6,8,3,9
ST015-V00202,ST015,V00202,P0009,2026-08-31,4,1,5,2,6
ST015-V00203,ST015,V00203,P0009,2026-08-31,1,3,4,2,6
ST015-V00207,ST015,V00207,P0009,2026-08-31,7,5,12,3,9
ST015-V00209,ST015,V00209,P0009,2026-08-31,6,1,7,2,6
ST015-V00210,ST015,V00210,P0009,2026-08-31,13,9,22,4,12
ST015-V00212,ST015,V00212,P0009,2026-08-31,5,4,9,2,6
ST015-V00213,ST015,V00213,P0009,2026-08-31,4,6,10,2,6
ST015-V00215,ST015,V00215,P0009,2026-08-31,5,2,7,2,6
ST015-V00218,ST015,V00218,P0010,2026-08-31,4,0,4,2,6
ST015-V00219,ST015,V00219,P0010,2026-08-31,3,4,7,2,6
ST015-V00221,ST015,V00221,P0010,2026-08-31,17,1,18,6,18
ST015-V00222,ST015,V00222,P0010,2026-08-31,6,9,15,4,12
ST015-V00223,ST015,V00223,P0010,2026-08-31,15,0,15,4,12
ST015-V00224,ST015,V00224,P0010,2026-08-31,5,2,7,2,6
ST015-V00227,ST015,V00227,P0010,2026-08-31,6,17,23,6,18
ST015-V00230,ST015,V00230,P0010,2026-08-31,3,5,8,2,6
ST015-V00232,ST015,V00232,P0010,2026-08-31,9,4,13,3,9
ST015-V00233,ST015,V00233,P0010,2026-08-31,12,5,17,4,12
ST015-V00235,ST015,V00235,P0010,2026-08-31,3,2,5,2,6
ST015-V00237,ST015,V00237,P0010,2026-08-31,5,1,6,2,6
ST015-V00240,ST015,V00240,P0010,2026-08-31,5,2,7,2,6
ST015-V00242,ST015,V00242,P0011,2026-08-31,13,2,15,3,9
ST015-V00243,ST015,V00243,P0011,2026-08-31,6,7,13,3,9
ST015-V00244,ST015,V00244,P0011,2026-08-31,4,0,4,2,6
ST015-V00245,ST015,V00245,P0011,2026-08-31,7,5,12,3,9
ST015-V00247,ST015,V00247,P0011,2026-08-31,9,11,20,3,9
ST015-V00248,ST015,V00248,P0011,2026-08-31,13,1,14,4,12
ST015-V00249,ST015,V00249,P0011,2026-08-31,0,8,8,3,9
ST015-V00252,ST015,V00252,P0011,2026-08-31,10,8,18,6,18
ST015-V00256,ST015,V00256,P0011,2026-08-31,1,2,3,2,6
ST015-V00258,ST015,V00258,P0011,2026-08-31,3,11,14,4,12
ST015-V00260,ST015,V00260,P0011,2026-08-31,9,8,17,3,9
ST015-V00265,ST015,V00265,P0012,2026-08-31,15,9,24,6,18
ST015-V00267,ST015,V00267,P0012,2026-08-31,1,3,4,2,6
ST015-V00268,ST015,V00268,P0012,2026-08-31,5,2,7,2,6
ST015-V00269,ST015,V00269,P0012,2026-08-31,4,2,6,3,9
ST015-V00270,ST015,V00270,P0012,2026-08-31,2,12,14,4,12
ST015-V00271,ST015,V00271,P0012,2026-08-31,5,13,18,4,12
ST015-V00273,ST015,V00273,P0012,2026-08-31,2,0,2,2,6
ST015-V00275,ST015,V00275,P0012,2026-08-31,8,7,15,4,12
ST015-V00277,ST015,V00277,P0012,2026-08-31,9,18,27,6,18
ST015-V00279,ST015,V00279,P0012,2026-08-31,6,7,13,3,9
ST015-V00282,ST015,V00282,P0012,2026-08-31,3,6,9,2,6
ST015-V00283,ST015,V00283,P0012,2026-08-31,5,10,15,3,9
ST015-V00284,ST015,V00284,P0012,2026-08-31,6,9,15,3,9
ST015-V00286,ST015,V00286,P0012,2026-08-31,1,0,1,2,6
ST015-V00287,ST015,V00287,P0012,2026-08-31,3,0,3,2,6
ST015-V00288,ST015,V00288,P0012,2026-08-31,4,4,8,2,6
ST015-V00289,ST015,V00289,P0013,2026-08-31,5,7,12,4,12
ST015-V00290,ST015,V00290,P0013,2026-08-31,7,9,16,4,12
ST015-V00292,ST015,V00292,P0013,2026-08-31,8,7,15,4,12
ST015-V00296,ST015,V00296,P0013,2026-08-31,3,4,7,2,6
ST015-V00298,ST015,V00298,P0013,2026-08-31,2,5,7,2,6
ST015-V00299,ST015,V00299,P0013,2026-08-31,9,5,14,4,12
ST015-V00300,ST015,V00300,P0013,2026-08-31,6,2,8,2,6
ST015-V00301,ST015,V00301,P0013,2026-08-31,3,10,13,3,9
ST015-V00308,ST015,V00308,P0013,2026-08-31,10,0,10,4,12
ST015-V00310,ST015,V00310,P0013,2026-08-31,9,2,11,3,9
ST015-V00311,ST015,V00311,P0013,2026-08-31,5,2,7,2,6
ST015-V00315,ST015,V00315,P0014,2026-08-31,0,4,4,3,9
ST015-V00319,ST015,V00319,P0014,2026-08-31,8,12,20,4,12
ST015-V00321,ST015,V00321,P0014,2026-08-31,8,1,9,4,12
ST015-V00322,ST015,V00322,P0014,2026-08-31,4,3,7,3,9
ST015-V00324,ST015,V00324,P0014,2026-08-31,5,5,10,2,6
ST015-V00326,ST015,V00326,P0014,2026-08-31,6,4,10,3,9
ST015-V00327,ST015,V00327,P0014,2026-08-31,13,0,13,3,9
ST015-V00328,ST015,V00328,P0014,2026-08-31,4,1,5,3,9
ST015-V00332,ST015,V00332,P0014,2026-08-31,10,6,16,4,12
ST015-V00334,ST015,V00334,P0014,2026-08-31,4,1,5,3,9
ST015-V00336,ST015,V00336,P0014,2026-08-31,6,0,6,3,9
ST015-V00337,ST015,V00337,P0015,2026-08-31,2,0,2,2,6
ST015-V00338,ST015,V00338,P0015,2026-08-31,6,8,14,3,9
ST015-V00339,ST015,V00339,P0015,2026-08-31,2,0,2,2,6
ST015-V00340,ST015,V00340,P0015,2026-08-31,3,5,8,2,6
ST015-V00341,ST015,V00341,P0015,2026-08-31,7,9,16,3,9
ST015-V00344,ST015,V00344,P0015,2026-08-31,10,2,12,3,9
ST015-V00346,ST015,V00346,P0015,2026-08-31,6,3,9,2,6
ST015-V00347,ST015,V00347,P0015,2026-08-31,4,3,7,2,6
ST015-V00349,ST015,V00349,P0015,2026-08-31,4,3,7,2,6
ST015-V00350,ST015,V00350,P0015,2026-08-31,5,3,8,2,6
ST015-V00351,ST015,V00351,P0015,2026-08-31,3,8,11,3,9
ST015-V00352,ST015,V00352,P0015,2026-08-31,8,7,15,4,12
ST015-V00354,ST015,V00354,P0015,2026-08-31,4,0,4,2,6
ST015-V00355,ST015,V00355,P0015,2026-08-31,2,3,5,2,6
ST015-V00356,ST015,V00356,P0015,2026-08-31,1,0,1,4,12
ST015-V00359,ST015,V00359,P0015,2026-08-31,5,2,7,2,6
ST015-V00360,ST015,V00360,P0015,2026-08-31,7,0,7,3,9
ST015-V00362,ST015,V00362,P0016,2026-08-31,9,10,19,4,12
ST015-V00363,ST015,V00363,P0016,2026-08-31,2,3,5,2,6
ST015-V00364,ST015,V00364,P0016,2026-08-31,6,9,15,4,12
ST015-V00365,ST015,V00365,P0016,2026-08-31,6,4,10,3,9
ST015-V00366,ST015,V00366,P0016,2026-08-31,5,2,7,2,6
ST015-V00367,ST015,V00367,P0016,2026-08-31,2,2,4,2,6
ST015-V00368,ST015,V00368,P0016,2026-08-31,6,4,10,3,9
ST015-V00370,ST015,V00370,P0016,2026-08-31,16,10,26,4,12
ST015-V00371,ST015,V00371,P0016,2026-08-31,8,5,13,3,9
ST015-V00375,ST015,V00375,P0016,2026-08-31,8,5,13,4,12
ST015-V00377,ST015,V00377,P0016,2026-08-31,3,3,6,2,6
ST015-V00378,ST015,V00378,P0016,2026-08-31,4,0,4,2,6
ST015-V00380,ST015,V00380,P0016,2026-08-31,14,4,18,4,12
ST015-V00382,ST015,V00382,P0016,2026-08-31,6,0,6,3,9
ST015-V00384,ST015,V00384,P0016,2026-08-31,3,0,3,2,6
ST015-V00385,ST015,V00385,P0017,2026-08-31,7,2,9,2,6
ST015-V00386,ST015,V00386,P0017,2026-08-31,4,0,4,3,9
ST015-V00387,ST015,V00387,P0017,2026-08-31,5,0,5,2,6
ST015-V00388,ST015,V00388,P0017,2026-08-31,4,2,6,2,6
ST015-V00390,ST015,V00390,P0017,2026-08-31,3,0,3,4,12
ST015-V00391,ST015,V00391,P0017,2026-08-31,6,2,8,3,9
ST015-V00394,ST015,V00394,P0017,2026-08-31,9,13,22,4,12
ST015-V00395,ST015,V00395,P0017,2026-08-31,12,4,16,4,12
ST015-V00396,ST015,V00396,P0017,2026-08-31,14,9,23,4,12
ST015-V00397,ST015,V00397,P0017,2026-08-31,3,0,3,2,6
ST015-V00401,ST015,V00401,P0017,2026-08-31,5,4,9,2,6
ST015-V00404,ST015,V00404,P0018,2026-08-31,8,8,16,3,9
ST015-V00406,ST015,V00406,P0018,2026-08-31,4,3,7,2,6
ST015-V00407,ST015,V00407,P0018,2026-08-31,13,7,20,6,18
ST015-V00408,ST015,V00408,P0018,2026-08-31,4,2,6,2,6
ST015-V00410,ST015,V00410,P0018,2026-08-31,5,1,6,2,6
ST015-V00411,ST015,V00411,P0018,2026-08-31,13,13,26,6,18
ST015-V00413,ST015,V00413,P0018,2026-08-31,5,0,5,3,9
ST015-V00416,ST015,V00416,P0018,2026-08-31,11,7,18,6,18
ST015-V00419,ST015,V00419,P0018,2026-08-31,10,9,19,4,12
ST015-V00423,ST015,V00423,P0019,2026-08-31,25,9,34,6,18
ST015-V00426,ST015,V00426,P0019,2026-08-31,3,1,4,4,12
ST015-V00427,ST015,V00427,P0019,2026-08-31,5,2,7,2,6
ST015-V00428,ST015,V00428,P0019,2026-08-31,5,12,17,4,12
ST015-V00429,ST015,V00429,P0019,2026-08-31,2,7,9,2,6
ST015-V00434,ST015,V00434,P0019,2026-08-31,5,3,8,2,6
ST015-V00437,ST015,V00437,P0019,2026-08-31,5,0,5,2,6
ST015-V00443,ST015,V00443,P0020,2026-08-31,3,3,6,2,6
ST015-V00444,ST015,V00444,P0020,2026-08-31,9,4,13,3,9
ST015-V00447,ST015,V00447,P0020,2026-08-31,2,3,5,2,6
ST015-V00448,ST015,V00448,P0020,2026-08-31,3,2,5,2,6
ST015-V00452,ST015,V00452,P0020,2026-08-31,1,2,3,2,6
ST015-V00454,ST015,V00454,P0020,2026-08-31,5,7,12,3,9
ST015-V00455,ST015,V00455,P0020,2026-08-31,2,0,2,3,9
ST015-V00457,ST015,V00457,P0021,2026-08-31,5,0,5,2,6
ST015-V00462,ST015,V00462,P0021,2026-08-31,9,4,13,3,9
ST015-V00465,ST015,V00465,P0021,2026-08-31,12,0,12,6,18
ST015-V00466,ST015,V00466,P0021,2026-08-31,4,14,18,4,12
ST015-V00471,ST015,V00471,P0021,2026-08-31,11,9,20,4,12
ST015-V00477,ST015,V00477,P0022,2026-08-31,5,3,8,4,12
ST015-V00478,ST015,V00478,P0022,2026-08-31,3,5,8,3,9
ST015-V00480,ST015,V00480,P0022,2026-08-31,8,12,20,3,9
ST015-V00481,ST015,V00481,P0022,2026-08-31,1,3,4,2,6
ST015-V00484,ST015,V00484,P0022,2026-08-31,12,1,13,4,12
ST015-V00485,ST015,V00485,P0022,2026-08-31,3,0,3,2,6
ST015-V00489,ST015,V00489,P0022,2026-08-31,5,1,6,2,6
ST015-V00490,ST015,V00490,P0022,2026-08-31,4,2,6,2,6
ST015-V00491,ST015,V00491,P0022,2026-08-31,5,6,11,2,6
ST015-V00493,ST015,V00493,P0023,2026-08-31,22,19,41,6,18
ST015-V00495,ST015,V00495,P0023,2026-08-31,4,8,12,3,9
ST015-V00497,ST015,V00497,P0023,2026-08-31,6,5,11,2,6
ST015-V00499,ST015,V00499,P0023,2026-08-31,10,2,12,3,9
ST015-V00500,ST015,V00500,P0023,2026-08-31,8,6,14,3,9
ST015-V00502,ST015,V00502,P0023,2026-08-31,2,9,11,3,9
ST015-V00513,ST015,V00513,P0024,2026-08-31,4,3,7,2,6
ST015-V00515,ST015,V00515,P0024,2026-08-31,4,4,8,2,6
ST015-V00516,ST015,V00516,P0024,2026-08-31,2,11,13,3,9
ST015-V00519,ST015,V00519,P0024,2026-08-31,6,4,10,3,9
