PurchaseOrderID,SupplierID,StoreID,PurchaseOrderDate,ExpectedDeliveryDate,DeliveredDate,POStatus,POTotalCost
PO004708,SUP04,ST007,2026-04-07,2026-06-01,2026-06-10,Partially received,1216.65
PO004709,SUP02,ST009,2026-04-07,2026-05-05,2026-05-05,Received,1388.51
PO004710,SUP04,ST012,2026-04-07,2026-06-01,2026-06-01,Partially received,1863.90
PO004711,SUP01,ST014,2026-04-07,2026-05-19,2026-05-19,Received,1301.81
PO004712,SUP06,ST014,2026-04-07,2026-05-25,2026-05-25,Partially received,1740.68
PO004713,SUP07,ST015,2026-04-07,2026-05-16,2026-05-16,Partially received,1584.21
PO004714,SUP02,ST002,2026-04-08,2026-05-06,2026-05-11,Partially received,969.64
PO004715,SUP03,ST002,2026-04-08,2026-04-24,2026-04-24,Received,1444.87
PO004716,SUP06,ST004,2026-04-08,2026-05-26,2026-05-26,Partially received,2301.89
PO004717,SUP03,ST005,2026-04-08,2026-04-24,2026-04-24,Received,1833.94
PO004718,SUP01,ST006,2026-04-08,2026-05-20,2026-05-20,Received,1929.02
PO004719,SUP04,ST008,2026-04-08,2026-06-02,2026-06-18,Partially received,4159.75
PO004720,SUP04,ST010,2026-04-08,2026-06-02,2026-06-13,Partially received,2927.89
PO004721,SUP01,ST011,2026-04-08,2026-05-20,2026-05-24,Received,1800.45
PO004722,SUP04,ST011,2026-04-08,2026-06-02,2026-06-02,Partially received,4098.40
PO004723,SUP02,ST014,2026-04-08,2026-05-06,2026-05-06,Received,1150.00
PO004724,SUP06,ST015,2026-04-08,2026-05-26,2026-05-26,Partially received,2162.99
PO004725,SUP03,ST016,2026-04-08,2026-04-24,2026-04-24,Partially received,1151.43
PO004726,SUP04,ST018,2026-04-08,2026-06-02,2026-06-02,Partially received,2237.08
PO004727,SUP06,ST900,2026-04-08,2026-05-26,2026-05-26,Partially received,2051.55
PO004728,SUP01,ST001,2026-04-09,2026-05-21,2026-05-28,Partially received,1874.29
PO004729,SUP02,ST003,2026-04-09,2026-05-07,2026-05-07,Received,2118.96
PO004730,SUP03,ST003,2026-04-09,2026-04-25,2026-04-25,Received,1398.17
PO004731,SUP01,ST004,2026-04-09,2026-05-21,2026-05-21,Partially received,2312.17
PO004732,SUP04,ST004,2026-04-09,2026-06-03,2026-06-16,Partially received,3393.96
PO004733,SUP05,ST005,2026-04-09,2026-05-13,2026-05-13,Received,1131.21
PO004734,SUP02,ST010,2026-04-09,2026-05-07,2026-05-07,Received,602.98
PO004735,SUP05,ST013,2026-04-09,2026-05-13,2026-05-13,Received,1320.02
PO004736,SUP05,ST014,2026-04-09,2026-05-13,2026-05-13,Received,1911.43
PO004737,SUP06,ST018,2026-04-09,2026-05-27,2026-05-27,Partially received,1788.81
PO004738,SUP02,ST001,2026-04-10,2026-05-08,2026-05-08,Partially received,2201.52
PO004739,SUP05,ST002,2026-04-10,2026-05-14,2026-05-14,Received,1498.15
PO004740,SUP07,ST004,2026-04-10,2026-05-19,2026-05-19,Received,1868.00
PO004741,SUP05,ST006,2026-04-10,2026-05-14,2026-05-17,Partially received,1494.18
PO004742,SUP01,ST008,2026-04-10,2026-05-22,2026-05-28,Received,2057.27
PO004743,SUP07,ST008,2026-04-10,2026-05-19,2026-05-26,Received,765.54
PO004744,SUP01,ST010,2026-04-10,2026-05-22,2026-05-22,Partially received,1145.06
PO004745,SUP02,ST012,2026-04-10,2026-05-08,2026-05-08,Received,933.92
PO004746,SUP03,ST013,2026-04-10,2026-04-26,2026-04-26,Received,2426.21
PO004747,SUP04,ST014,2026-04-10,2026-06-04,2026-06-04,Partially received,2324.61
PO004748,SUP01,ST015,2026-04-10,2026-05-22,2026-05-25,Received,1811.60
PO004749,SUP03,ST015,2026-04-10,2026-04-26,2026-04-26,Received,1360.55
PO004750,SUP07,ST016,2026-04-10,2026-05-19,2026-05-19,Partially received,980.64
PO004751,SUP05,ST017,2026-04-10,2026-05-14,2026-05-14,Received,1921.10
PO004752,SUP07,ST018,2026-04-10,2026-05-19,2026-05-26,Partially received,2104.85
PO004753,SUP04,ST900,2026-04-10,2026-06-04,2026-06-04,Partially received,5423.08
PO004754,SUP05,ST001,2026-04-11,2026-05-15,2026-05-15,Partially received,4799.00
PO004755,SUP06,ST002,2026-04-11,2026-05-29,2026-05-29,Partially received,1398.08
PO004756,SUP07,ST006,2026-04-11,2026-05-20,2026-05-27,Received,599.90
PO004757,SUP02,ST007,2026-04-11,2026-05-09,2026-05-09,Received,803.04
PO004758,SUP06,ST008,2026-04-11,2026-05-29,2026-06-06,Received,1182.28
PO004759,SUP03,ST014,2026-04-11,2026-04-27,2026-04-27,Received,2444.74
PO004760,SUP01,ST900,2026-04-11,2026-05-23,2026-05-23,Partially received,3145.58
PO004761,SUP01,ST003,2026-04-12,2026-05-24,2026-05-24,Received,1370.54
PO004762,SUP06,ST010,2026-04-12,2026-05-30,2026-06-07,Partially received,1588.33
PO004763,SUP06,ST012,2026-04-12,2026-05-30,2026-05-30,Received,1561.40
PO004764,SUP04,ST013,2026-04-12,2026-06-06,2026-06-06,Partially received,1454.32
PO004765,SUP06,ST013,2026-04-12,2026-05-30,2026-05-30,Partially received,1773.43
PO004766,SUP02,ST016,2026-04-12,2026-05-10,2026-05-10,Received,1119.02
PO004767,SUP05,ST016,2026-04-12,2026-05-16,2026-05-16,Partially received,1723.19
PO004768,SUP02,ST900,2026-04-12,2026-05-10,2026-05-10,Partially received,2712.45
PO004769,SUP04,ST001,2026-04-13,2026-06-07,2026-06-07,Partially received,4329.57
PO004770,SUP02,ST004,2026-04-13,2026-05-11,2026-05-11,Received,1841.03
PO004771,SUP02,ST005,2026-04-13,2026-05-11,2026-05-15,Received,1568.46
PO004772,SUP02,ST006,2026-04-13,2026-05-11,2026-05-11,Received,681.66
PO004773,SUP05,ST008,2026-04-13,2026-05-17,2026-05-17,Received,1360.21
PO004774,SUP03,ST011,2026-04-13,2026-04-29,2026-04-29,Received,3954.99
PO004775,SUP06,ST016,2026-04-13,2026-05-31,2026-06-04,Partially received,1250.58
PO004776,SUP03,ST017,2026-04-13,2026-04-29,2026-04-29,Received,901.21
PO004777,SUP03,ST900,2026-04-13,2026-04-29,2026-04-29,Received,4512.72
PO004778,SUP07,ST900,2026-04-13,2026-05-22,2026-05-22,Partially received,4324.60
PO004779,SUP04,ST002,2026-04-14,2026-06-08,2026-06-08,Partially received,2128.11
PO004780,SUP06,ST003,2026-04-14,2026-06-01,2026-06-01,Partially received,1284.24
PO004781,SUP06,ST005,2026-04-14,2026-06-01,2026-06-01,Received,1111.01
PO004782,SUP01,ST009,2026-04-14,2026-05-26,2026-05-26,Received,814.56
PO004783,SUP05,ST012,2026-04-14,2026-05-18,2026-05-18,Received,1413.89
PO004784,SUP04,ST015,2026-04-14,2026-06-08,2026-06-15,Partially received,1732.46
PO004785,SUP04,ST016,2026-04-14,2026-06-08,2026-06-08,Partially received,2432.97
PO004786,SUP01,ST017,2026-04-14,2026-05-26,2026-05-26,Received,995.00
PO004787,SUP07,ST017,2026-04-14,2026-05-23,2026-05-23,Partially received,811.77
PO004788,SUP01,ST018,2026-04-14,2026-05-26,2026-05-26,Received,1566.37
PO004789,SUP03,ST001,2026-04-15,2026-05-01,2026-05-01,Received,1110.39
PO004790,SUP05,ST003,2026-04-15,2026-05-19,2026-05-19,Received,1130.69
PO004791,SUP04,ST005,2026-04-15,2026-06-09,2026-06-09,Partially received,1511.21
PO004792,SUP04,ST006,2026-04-15,2026-06-09,2026-06-09,Partially received,1658.82
PO004793,SUP01,ST007,2026-04-15,2026-05-27,2026-05-27,Received,1544.57
PO004794,SUP03,ST007,2026-04-15,2026-05-01,2026-05-01,Received,643.46
PO004795,SUP02,ST008,2026-04-15,2026-05-13,2026-05-13,Received,364.53
PO004796,SUP06,ST009,2026-04-15,2026-06-02,2026-06-02,Partially received,1520.13
PO004797,SUP05,ST011,2026-04-15,2026-05-19,2026-05-19,Partially received,2367.39
PO004798,SUP07,ST012,2026-04-15,2026-05-24,2026-05-24,Received,901.03
PO004799,SUP02,ST013,2026-04-15,2026-05-13,2026-05-13,Partially received,1429.46
PO004800,SUP01,ST016,2026-04-15,2026-05-27,2026-05-27,Received,216.80
PO004801,SUP05,ST018,2026-04-15,2026-05-19,2026-05-19,Received,312.14
PO004802,SUP03,ST006,2026-04-16,2026-05-02,2026-05-02,Received,1925.13
PO004803,SUP07,ST007,2026-04-16,2026-05-25,2026-05-25,Received,1489.58
PO004804,SUP02,ST015,2026-04-16,2026-05-14,2026-05-14,Received,678.24
PO004805,SUP04,ST017,2026-04-16,2026-06-10,2026-06-10,Partially received,991.42
PO004806,SUP07,ST001,2026-04-17,2026-05-26,2026-05-26,Received,1871.99
PO004807,SUP04,ST003,2026-04-17,2026-06-11,2026-06-11,Partially received,2276.06
PO004808,SUP03,ST004,2026-04-17,2026-05-03,2026-05-03,Partially received,1204.74
PO004809,SUP05,ST004,2026-04-17,2026-05-21,2026-05-21,Partially received,1623.08
PO004810,SUP06,ST011,2026-04-17,2026-06-04,2026-06-04,Received,2168.64
PO004811,SUP03,ST012,2026-04-17,2026-05-03,2026-05-03,Partially received,666.10
PO004812,SUP05,ST015,2026-04-17,2026-05-21,2026-05-21,Partially received,1683.46
PO004813,SUP02,ST018,2026-04-17,2026-05-15,2026-05-15,Received,721.68
PO004814,SUP01,ST002,2026-04-18,2026-05-30,2026-05-30,Received,1305.21
PO004815,SUP07,ST005,2026-04-18,2026-05-27,2026-05-27,Received,981.80
PO004816,SUP06,ST007,2026-04-18,2026-06-05,2026-06-05,Received,830.55
PO004817,SUP03,ST008,2026-04-18,2026-05-04,2026-05-04,Received,1112.49
PO004818,SUP03,ST010,2026-04-18,2026-05-04,2026-05-04,Received,371.04
PO004819,SUP07,ST010,2026-04-18,2026-05-27,2026-05-27,Received,1539.03
PO004820,SUP02,ST011,2026-04-18,2026-05-16,2026-05-16,Partially received,1180.68
PO004821,SUP01,ST012,2026-04-18,2026-05-30,2026-05-30,Partially received,839.88
PO004822,SUP07,ST013,2026-04-18,2026-05-27,2026-05-27,Received,521.01
PO004823,SUP07,ST014,2026-04-18,2026-05-27,2026-05-27,Received,754.77
PO004824,SUP06,ST017,2026-04-18,2026-06-05,2026-06-16,Partially received,970.73
PO004825,SUP03,ST018,2026-04-18,2026-05-04,2026-05-05,Partially received,1033.90
PO004826,SUP05,ST900,2026-04-18,2026-05-22,2026-05-22,Received,2360.80
PO004827,SUP05,ST009,2026-04-19,2026-05-23,2026-05-23,Received,357.38
PO004828,SUP07,ST009,2026-04-19,2026-05-28,2026-06-03,Received,771.44
PO004829,SUP07,ST011,2026-04-19,2026-05-28,2026-05-28,Partially received,3130.98
PO004830,SUP06,ST001,2026-04-20,2026-06-07,2026-06-12,Received,1914.96
PO004831,SUP06,ST006,2026-04-20,2026-06-07,2026-06-16,Partially received,789.66
PO004832,SUP05,ST007,2026-04-20,2026-05-24,2026-05-24,Received,572.88
PO004833,SUP03,ST009,2026-04-20,2026-05-06,2026-05-08,Received,1538.89
PO004834,SUP04,ST009,2026-04-20,2026-06-14,2026-07-03,Partially received,1653.34
PO004835,SUP05,ST010,2026-04-20,2026-05-24,2026-05-24,Received,402.66
PO004836,SUP01,ST013,2026-04-20,2026-06-01,2026-06-01,Received,470.14
PO004837,SUP02,ST017,2026-04-20,2026-05-18,2026-05-18,Received,594.94
PO004838,SUP07,ST002,2026-04-21,2026-05-30,2026-05-30,Partially received,813.96
PO004839,SUP07,ST003,2026-04-21,2026-05-30,2026-05-30,Received,738.15
PO004840,SUP01,ST005,2026-04-21,2026-06-02,2026-06-02,Received,1627.32
PO004841,SUP04,ST007,2026-04-21,2026-06-15,2026-06-15,Received,1710.53
PO004842,SUP02,ST009,2026-04-21,2026-05-19,2026-05-19,Received,374.60
PO004843,SUP04,ST012,2026-04-21,2026-06-15,2026-06-15,Partially received,1602.42
PO004844,SUP01,ST014,2026-04-21,2026-06-02,2026-06-02,Received,1599.59
PO004845,SUP06,ST014,2026-04-21,2026-06-08,2026-06-15,Received,632.57
PO004846,SUP07,ST015,2026-04-21,2026-05-30,2026-05-30,Received,1680.13
PO004847,SUP02,ST002,2026-04-22,2026-05-20,2026-05-20,Received,197.40
PO004848,SUP03,ST002,2026-04-22,2026-05-08,2026-05-08,Received,490.55
PO004849,SUP06,ST004,2026-04-22,2026-06-09,2026-06-14,Partially received,1783.93
PO004850,SUP03,ST005,2026-04-22,2026-05-08,2026-05-08,Received,898.45
PO004851,SUP01,ST006,2026-04-22,2026-06-03,2026-06-03,Partially received,1027.42
PO004852,SUP04,ST008,2026-04-22,2026-06-16,2026-07-07,Partially received,1319.56
PO004853,SUP04,ST010,2026-04-22,2026-06-16,2026-06-16,Partially received,1031.72
PO004854,SUP01,ST011,2026-04-22,2026-06-03,2026-06-03,Received,2883.24
PO004855,SUP04,ST011,2026-04-22,2026-06-16,2026-06-16,Partially received,1048.62
PO004856,SUP02,ST014,2026-04-22,2026-05-20,2026-05-25,Received,534.19
PO004857,SUP06,ST015,2026-04-22,2026-06-09,2026-06-09,Received,1483.33
PO004858,SUP03,ST016,2026-04-22,2026-05-08,2026-05-08,Received,1536.45
PO004859,SUP04,ST018,2026-04-22,2026-06-16,2026-06-16,Partially received,1146.36
PO004860,SUP06,ST900,2026-04-22,2026-06-09,2026-06-09,Partially received,1983.95
PO004861,SUP01,ST001,2026-04-23,2026-06-04,2026-06-04,Received,2901.84
PO004862,SUP02,ST003,2026-04-23,2026-05-21,2026-05-21,Received,743.63
PO004863,SUP03,ST003,2026-04-23,2026-05-09,2026-05-09,Received,904.48
PO004864,SUP01,ST004,2026-04-23,2026-06-04,2026-06-04,Received,933.48
PO004865,SUP04,ST004,2026-04-23,2026-06-17,2026-06-25,Partially received,4020.53
PO004866,SUP05,ST005,2026-04-23,2026-05-27,2026-05-27,Received,1560.50
PO004867,SUP02,ST010,2026-04-23,2026-05-21,2026-05-21,Partially received,160.78
PO004868,SUP05,ST013,2026-04-23,2026-05-27,2026-05-27,Received,417.91
PO004869,SUP05,ST014,2026-04-23,2026-05-27,2026-05-27,Received,512.82
PO004870,SUP06,ST018,2026-04-23,2026-06-10,2026-06-10,Partially received,1080.37
PO004871,SUP02,ST001,2026-04-24,2026-05-22,2026-05-22,Received,2142.54
PO004872,SUP05,ST002,2026-04-24,2026-05-28,2026-05-28,Received,546.70
PO004873,SUP07,ST004,2026-04-24,2026-06-02,2026-06-02,Partially received,2166.51
PO004874,SUP05,ST006,2026-04-24,2026-05-28,2026-05-28,Received,1131.85
PO004875,SUP01,ST008,2026-04-24,2026-06-05,2026-06-05,Received,489.23
PO004876,SUP07,ST008,2026-04-24,2026-06-02,2026-06-07,Received,930.60
PO004877,SUP01,ST010,2026-04-24,2026-06-05,2026-06-05,Received,523.20
PO004878,SUP02,ST012,2026-04-24,2026-05-22,2026-05-24,Partially received,1119.57
PO004879,SUP03,ST013,2026-04-24,2026-05-10,2026-05-10,Received,973.04
PO004880,SUP04,ST014,2026-04-24,2026-06-18,2026-06-18,Partially received,1152.93
PO004881,SUP01,ST015,2026-04-24,2026-06-05,2026-06-05,Received,1000.81
PO004882,SUP03,ST015,2026-04-24,2026-05-10,2026-05-10,Received,2072.04
PO004883,SUP07,ST016,2026-04-24,2026-06-02,2026-06-02,Received,255.54
PO004884,SUP05,ST017,2026-04-24,2026-05-28,2026-05-28,Received,1221.67
PO004885,SUP07,ST018,2026-04-24,2026-06-02,2026-06-02,Partially received,1272.40
PO004886,SUP04,ST900,2026-04-24,2026-06-18,2026-06-18,Partially received,4270.26
PO004887,SUP05,ST001,2026-04-25,2026-05-29,2026-05-29,Received,1383.70
PO004888,SUP06,ST002,2026-04-25,2026-06-12,2026-06-12,Received,758.41
PO004889,SUP07,ST006,2026-04-25,2026-06-03,2026-06-03,Partially received,1134.41
PO004890,SUP02,ST007,2026-04-25,2026-05-23,2026-05-23,Received,628.40
PO004891,SUP06,ST008,2026-04-25,2026-06-12,2026-06-24,Partially received,510.71
PO004892,SUP03,ST014,2026-04-25,2026-05-11,2026-05-11,Partially received,1371.38
PO004893,SUP01,ST900,2026-04-25,2026-06-06,2026-06-06,Partially received,3929.64
PO004894,SUP01,ST003,2026-04-26,2026-06-07,2026-06-07,Received,1244.09
PO004895,SUP06,ST010,2026-04-26,2026-06-13,2026-06-13,Partially received,1778.92
PO004896,SUP06,ST012,2026-04-26,2026-06-13,2026-06-13,Partially received,981.74
PO004897,SUP04,ST013,2026-04-26,2026-06-20,2026-07-05,Partially received,1886.94
PO004898,SUP06,ST013,2026-04-26,2026-06-13,2026-06-13,Received,755.06
PO004899,SUP02,ST016,2026-04-26,2026-05-24,2026-05-24,Received,432.28
PO004900,SUP05,ST016,2026-04-26,2026-05-30,2026-05-30,Partially received,839.82
PO004901,SUP02,ST900,2026-04-26,2026-05-24,2026-05-24,Received,3263.39
PO004902,SUP04,ST001,2026-04-27,2026-06-21,2026-06-21,Partially received,3816.00
PO004903,SUP02,ST004,2026-04-27,2026-05-25,2026-05-25,Received,676.50
PO004904,SUP02,ST005,2026-04-27,2026-05-25,2026-05-28,Received,1324.41
PO004905,SUP02,ST006,2026-04-27,2026-05-25,2026-05-25,Partially received,1183.76
PO004906,SUP05,ST008,2026-04-27,2026-05-31,2026-05-31,Received,620.24
PO004907,SUP03,ST011,2026-04-27,2026-05-13,2026-05-13,Received,756.24
PO004908,SUP06,ST016,2026-04-27,2026-06-14,2026-06-14,Received,568.78
PO004909,SUP03,ST017,2026-04-27,2026-05-13,2026-05-13,Received,1016.49
PO004910,SUP03,ST900,2026-04-27,2026-05-13,2026-05-13,Received,3107.81
PO004911,SUP07,ST900,2026-04-27,2026-06-05,2026-06-05,Partially received,3102.76
PO004912,SUP04,ST002,2026-04-28,2026-06-22,2026-07-05,Partially received,1852.15
PO004913,SUP06,ST003,2026-04-28,2026-06-15,2026-06-25,Partially received,475.27
PO004914,SUP06,ST005,2026-04-28,2026-06-15,2026-06-15,Received,408.01
PO004915,SUP01,ST009,2026-04-28,2026-06-09,2026-06-09,Received,544.25
PO004916,SUP05,ST012,2026-04-28,2026-06-01,2026-06-01,Received,1149.16
PO004917,SUP04,ST015,2026-04-28,2026-06-22,2026-07-13,Partially received,3065.40
PO004918,SUP04,ST016,2026-04-28,2026-06-22,2026-06-22,Received,777.51
PO004919,SUP01,ST017,2026-04-28,2026-06-09,2026-06-09,Received,1237.39
PO004920,SUP07,ST017,2026-04-28,2026-06-06,2026-06-06,Received,1147.90
PO004921,SUP01,ST018,2026-04-28,2026-06-09,2026-06-09,Partially received,1360.97
PO004922,SUP03,ST001,2026-04-29,2026-05-15,2026-05-15,Partially received,3396.14
PO004923,SUP05,ST003,2026-04-29,2026-06-02,2026-06-02,Received,1071.97
PO004924,SUP04,ST005,2026-04-29,2026-06-23,2026-06-23,Partially received,1076.91
PO004925,SUP04,ST006,2026-04-29,2026-06-23,2026-06-23,Partially received,1787.38
PO004926,SUP01,ST007,2026-04-29,2026-06-10,2026-06-10,Received,833.54
PO004927,SUP03,ST007,2026-04-29,2026-05-15,2026-05-15,Received,1836.20
PO004928,SUP02,ST008,2026-04-29,2026-05-27,2026-05-27,Received,554.18
PO004929,SUP06,ST009,2026-04-29,2026-06-16,2026-06-16,Received,276.46
PO004930,SUP05,ST011,2026-04-29,2026-06-02,2026-06-02,Received,1724.85
PO004931,SUP07,ST012,2026-04-29,2026-06-07,2026-06-07,Received,1014.08
PO004932,SUP02,ST013,2026-04-29,2026-05-27,2026-05-27,Received,1139.47
PO004933,SUP01,ST016,2026-04-29,2026-06-10,2026-06-13,Received,1139.22
PO004934,SUP05,ST018,2026-04-29,2026-06-02,2026-06-02,Partially received,1927.01
PO004935,SUP03,ST006,2026-04-30,2026-05-16,2026-05-16,Received,1075.51
PO004936,SUP07,ST007,2026-04-30,2026-06-08,2026-06-08,Partially received,373.02
PO004937,SUP02,ST015,2026-04-30,2026-05-28,2026-05-28,Received,380.95
PO004938,SUP04,ST017,2026-04-30,2026-06-24,2026-07-15,Partially received,1707.01
PO004939,SUP07,ST001,2026-05-01,2026-06-09,2026-06-19,Partially received,2017.85
PO004940,SUP04,ST003,2026-05-01,2026-06-25,2026-07-14,Partially received,1401.50
PO004941,SUP03,ST004,2026-05-01,2026-05-17,2026-05-17,Received,2744.90
PO004942,SUP05,ST004,2026-05-01,2026-06-04,2026-06-04,Partially received,2714.44
PO004943,SUP06,ST011,2026-05-01,2026-06-18,2026-06-25,Partially received,1416.27
PO004944,SUP03,ST012,2026-05-01,2026-05-17,2026-05-17,Received,939.46
PO004945,SUP05,ST015,2026-05-01,2026-06-04,2026-06-04,Partially received,1954.78
PO004946,SUP02,ST018,2026-05-01,2026-05-29,2026-05-29,Received,1399.69
PO004947,SUP01,ST002,2026-05-02,2026-06-13,2026-06-16,Received,718.54
PO004948,SUP07,ST005,2026-05-02,2026-06-10,2026-06-10,Partially received,1192.44
PO004949,SUP06,ST007,2026-05-02,2026-06-19,2026-06-28,Partially received,2072.13
PO004950,SUP03,ST008,2026-05-02,2026-05-18,2026-05-18,Received,2492.03
PO004951,SUP03,ST010,2026-05-02,2026-05-18,2026-05-18,Received,1269.76
PO004952,SUP07,ST010,2026-05-02,2026-06-10,2026-06-10,Received,1735.80
PO004953,SUP02,ST011,2026-05-02,2026-05-30,2026-06-02,Received,1677.73
PO004954,SUP01,ST012,2026-05-02,2026-06-13,2026-06-13,Partially received,1746.28
PO004955,SUP07,ST013,2026-05-02,2026-06-10,2026-06-10,Received,1535.74
PO004956,SUP07,ST014,2026-05-02,2026-06-10,2026-06-10,Received,1220.71
PO004957,SUP06,ST017,2026-05-02,2026-06-19,2026-06-19,Partially received,2075.38
PO004958,SUP03,ST018,2026-05-02,2026-05-18,2026-05-18,Partially received,1677.39
PO004959,SUP05,ST900,2026-05-02,2026-06-05,2026-06-05,Partially received,2086.46
PO004960,SUP05,ST009,2026-05-03,2026-06-06,2026-06-06,Received,1430.21
PO004961,SUP07,ST009,2026-05-03,2026-06-11,2026-06-11,Partially received,1909.56
PO004962,SUP07,ST011,2026-05-03,2026-06-11,2026-06-11,Partially received,1873.77
PO004963,SUP06,ST001,2026-05-04,2026-06-21,2026-06-21,Partially received,1661.97
PO004964,SUP06,ST006,2026-05-04,2026-06-21,2026-06-21,Partially received,2006.48
PO004965,SUP05,ST007,2026-05-04,2026-06-07,2026-06-07,Received,1422.56
PO004966,SUP03,ST009,2026-05-04,2026-05-20,2026-05-20,Received,1600.64
PO004967,SUP04,ST009,2026-05-04,2026-06-28,2026-06-28,Partially received,2597.42
PO004968,SUP05,ST010,2026-05-04,2026-06-07,2026-06-09,Received,1521.06
PO004969,SUP01,ST013,2026-05-04,2026-06-15,2026-06-15,Received,1226.97
PO004970,SUP02,ST017,2026-05-04,2026-06-01,2026-06-01,Received,964.71
PO004971,SUP07,ST002,2026-05-05,2026-06-13,2026-06-13,Received,1255.34
PO004972,SUP07,ST003,2026-05-05,2026-06-13,2026-06-13,Received,1060.64
PO004973,SUP01,ST005,2026-05-05,2026-06-16,2026-06-16,Received,1378.81
PO004974,SUP04,ST007,2026-05-05,2026-06-29,2026-07-17,Partially received,3159.30
PO004975,SUP02,ST009,2026-05-05,2026-06-02,2026-06-02,Received,1595.30
PO004976,SUP04,ST012,2026-05-05,2026-06-29,2026-06-29,Partially received,1060.45
PO004977,SUP01,ST014,2026-05-05,2026-06-16,2026-06-16,Partially received,1382.96
PO004978,SUP06,ST014,2026-05-05,2026-06-22,2026-06-22,Partially received,829.39
PO004979,SUP07,ST015,2026-05-05,2026-06-13,2026-06-20,Partially received,1680.20
PO004980,SUP02,ST002,2026-05-06,2026-06-03,2026-06-03,Received,298.86
PO004981,SUP03,ST002,2026-05-06,2026-05-22,2026-05-22,Partially received,1395.30
PO004982,SUP06,ST004,2026-05-06,2026-06-23,2026-06-23,Partially received,1972.85
PO004983,SUP03,ST005,2026-05-06,2026-05-22,2026-05-22,Partially received,1211.59
PO004984,SUP01,ST006,2026-05-06,2026-06-17,2026-06-17,Received,1062.50
PO004985,SUP04,ST008,2026-05-06,2026-06-30,2026-06-30,Partially received,3661.06
PO004986,SUP04,ST010,2026-05-06,2026-06-30,2026-06-30,Partially received,2625.32
PO004987,SUP01,ST011,2026-05-06,2026-06-17,2026-06-17,Received,557.45
PO004988,SUP04,ST011,2026-05-06,2026-06-30,2026-07-11,Partially received,5210.00
